,Name,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,precio_medio,MinPrice_USD,MaxPrice_USD,Precio_medio_USD,Categoria_minimo,Categoria_maximo,Categoria_promedio,Nacion,Cuisine_2
4664,Dongiò,Milan,22.0,40.0,EUR,['Calabrian'],9.205139,45.4517517,31.0,23.267200000000003,42.304,32.7856,Medium,Medium,Medium,Italy,Calabrian
4665,Da Giannino - L'Angolo d'Abruzzo,Milan,15.0,43.0,EUR,"['Cuisine from Abruzzo', 'Regional Cuisine']",9.21326,45.47267,29.0,15.864,45.476800000000004,30.670400000000004,Low,Medium,Medium,Italy,Cuisine from Abruzzo
4666,Serendib,Milan,20.0,40.0,EUR,"['Indian', 'Asian']",9.1827996,45.4798954,30.0,21.152,42.304,31.728,Low,Medium,Medium,Italy,Indian
4667,La Cucina dei Frigoriferi Milanesi,Milan,14.0,37.0,EUR,['Modern Cuisine'],9.2247847,45.4605965,25.5,14.806400000000002,39.13120000000001,26.9688,Low,Medium,Low,Italy,Modern Cuisine
4668,Trippa,Milan,50.0,50.0,EUR,"['Italian', 'Seasonal Cuisine']",9.205526,45.45215,50.0,52.88,52.88,52.88,High,Medium,Medium,Italy,Italian
4669,Le Nove Scodelle,Milan,15.0,45.0,EUR,"['Chinese', 'Sichuan']",9.2171657,45.4873742,30.0,15.864,47.592000000000006,31.728,Low,Medium,Medium,Italy,Chinese
4670,Il Sogno,Vetrego,12.0,45.0,EUR,"['Venetian', 'Regional Cuisine']",12.0995204,45.4663112,28.5,12.691200000000002,47.592000000000006,30.141600000000004,Low,Medium,Medium,Italy,Venetian
4671,Il Gobbetto,Naples,30.0,30.0,EUR,['Campanian'],14.2479742,40.837964,30.0,31.728,31.728,31.728,Medium,Medium,Medium,Italy,Campanian
4672,Tipico & La Locanda del Capitano,Montone,50.0,50.0,EUR,['Regional Cuisine'],12.3268121,43.3635471,50.0,52.88,52.88,52.88,High,Medium,Medium,Italy,Regional Cuisine
4673,Trattoria di Via Serra,Bologna,45.0,45.0,EUR,['Regional Cuisine'],11.3455818,44.5097151,45.0,47.592000000000006,47.592000000000006,47.592000000000006,High,Medium,Medium,Italy,Regional Cuisine
4674,Osteria Bartolini,Bologna,38.0,38.0,EUR,['Seafood'],11.3364404,44.4939376,38.0,40.1888,40.1888,40.1888,Medium,Medium,Medium,Italy,Seafood
4675,Al Cambio,Bologna,35.0,46.0,EUR,['Regional Cuisine'],11.3668281,44.5286983,40.5,37.016000000000005,48.64960000000001,42.832800000000006,Medium,Medium,Medium,Italy,Regional Cuisine
4676,Trattoria Cibrèo-Cibreino,Florence,42.0,42.0,EUR,"['Country cooking', 'Traditional Cuisine']",11.2664192,43.7712441,42.0,44.419200000000004,44.419200000000004,44.419200000000004,High,Medium,Medium,Italy,Country cooking
4677,Podere 39,Florence,30.0,45.0,EUR,['Tuscan'],11.2415318,43.7596765,37.5,31.728,47.592000000000006,39.660000000000004,Medium,Medium,Medium,Italy,Tuscan
4678,Da Burde,Florence,65.0,65.0,EUR,['Regional Cuisine'],11.1858068,43.7940341,65.0,68.744,68.744,68.744,High,High,High,Italy,Regional Cuisine
4679,L'Ortone,Florence,57.0,57.0,EUR,"['Seasonal Cuisine', 'Italian']",11.2674875,43.770681,57.0,60.28320000000001,60.28320000000001,60.28320000000001,High,Medium,High,Italy,Seasonal Cuisine
4680,Zeb,Florence,40.0,40.0,EUR,"['Market Cuisine', 'Traditional Cuisine']",11.2612484,43.7641016,40.0,42.304,42.304,42.304,High,Medium,Medium,Italy,Market Cuisine
4681,Il Latini,Florence,72.0,72.0,EUR,['Tuscan'],11.2493124,43.7716399,72.0,76.14720000000001,76.14720000000001,76.14720000000001,Highest,High,High,Italy,Tuscan
4682,Trattoria Pennestri,Rome,45.0,45.0,EUR,"['Cuisine from Lazio', 'Seasonal Cuisine']",12.479981,41.8734074,45.0,47.592000000000006,47.592000000000006,47.592000000000006,High,Medium,Medium,Italy,Cuisine from Lazio
4683,Prati Rione Gastronomico,Rome,15.0,50.0,EUR,"['Regional Cuisine', 'Italian']",12.4641209,41.9155928,32.5,15.864,52.88,34.372,Low,Medium,Medium,Italy,Regional Cuisine
4684,Armando al Pantheon,Rome,40.0,80.0,EUR,"['Roman', 'Classic Cuisine']",12.4762745,41.899017,60.0,42.304,84.608,63.456,High,High,High,Italy,Roman
4685,Profumo di Mirto,Rome,53.0,53.0,EUR,"['Seafood', 'Sardinian']",12.5254052,41.8775616,53.0,56.052800000000005,56.052800000000005,56.052800000000005,High,Medium,High,Italy,Seafood
4686,Carnal,Rome,45.0,65.0,EUR,"['Latin American', 'International']",12.4585302,41.9069982,55.0,47.592000000000006,68.744,58.168000000000006,High,High,High,Italy,Latin American
4687,Domenico dal 1968,Rome,51.0,51.0,EUR,"['Roman', 'Cuisine from Lazio']",12.5075051,41.8771101,51.0,53.9376,53.9376,53.9376,High,Medium,High,Italy,Roman
4688,Moi,Rome,45.0,55.0,EUR,"['Seasonal Cuisine', 'Contemporary']",12.4723346,41.9436379,50.0,47.592000000000006,58.168000000000006,52.88,High,Medium,Medium,Italy,Seasonal Cuisine
4689,Hosteria Grappolo d'Oro,Rome,32.0,45.0,EUR,"['Roman', 'Regional Cuisine']",12.4721342,41.8964575,38.5,33.8432,47.592000000000006,40.717600000000004,Medium,Medium,Medium,Italy,Roman
4690,Green T.,Rome,80.0,80.0,EUR,"['Chinese', 'Asian']",12.4792745,41.8976162,80.0,84.608,84.608,84.608,Highest,High,High,Italy,Chinese
4691,Al Ristoro degli Angeli,Rome,20.0,43.0,EUR,"['Roman', 'Market Cuisine']",12.4850816,41.8628405,31.5,21.152,45.476800000000004,33.314400000000006,Low,Medium,Medium,Italy,Roman
4692,Osteria Magona,Bolgheri,30.0,60.0,EUR,['Regional Cuisine'],10.611003,43.2187801,45.0,31.728,63.456,47.592000000000006,Medium,Medium,Medium,Italy,Regional Cuisine
4693,Contesto Alimentare,Turin,25.0,45.0,EUR,['Italian'],7.6862316,45.0623867,35.0,26.44,47.592000000000006,37.016000000000005,Medium,Medium,Medium,Italy,Italian
4694,Consorzio,Turin,38.0,55.0,EUR,['Piedmontese'],7.6792853,45.0714727,46.5,40.1888,58.168000000000006,49.1784,Medium,Medium,Medium,Italy,Piedmontese
4695,L'Acino,Turin,40.0,40.0,EUR,['Regional Cuisine'],7.6817442,45.0743527,40.0,42.304,42.304,42.304,High,Medium,Medium,Italy,Regional Cuisine
4696,Scannabue Caffè Restaurant,Turin,15.0,45.0,EUR,['Country cooking'],7.6789861,45.0583351,30.0,15.864,47.592000000000006,31.728,Low,Medium,Medium,Italy,Country cooking
4697,Antiche Sere,Turin,45.0,45.0,EUR,"['Piedmontese', 'Classic Cuisine']",7.6429555,45.0706512,45.0,47.592000000000006,47.592000000000006,47.592000000000006,High,Medium,Medium,Italy,Piedmontese
4698,Battaglino,Bra,40.0,40.0,EUR,['Piedmontese'],7.8505723,44.6937542,40.0,42.304,42.304,42.304,High,Medium,Medium,Italy,Piedmontese
4699,Boccondivino,Bra,30.0,38.0,EUR,['Piedmontese'],7.8551043,44.6961302,34.0,31.728,40.1888,35.958400000000005,Medium,Medium,Medium,Italy,Piedmontese
4700,Bacucco d'Oro,Mutignano,40.0,40.0,EUR,"['Regional Cuisine', 'Cuisine from Abruzzo']",14.0338289,42.5885057,40.0,42.304,42.304,42.304,High,Medium,Medium,Italy,Regional Cuisine
4701,Taverna 58,Pescara,18.0,40.0,EUR,['Regional Cuisine'],14.213223,42.46174,29.0,19.036800000000003,42.304,30.670400000000004,Low,Medium,Medium,Italy,Regional Cuisine
4702,Estrò,Pescara,20.0,35.0,EUR,"['Regional Cuisine', 'Contemporary']",14.2096135,42.472985,27.5,21.152,37.016000000000005,29.084000000000003,Low,Medium,Low,Italy,Regional Cuisine
4703,La Bucaccia,Cortona,29.0,50.0,EUR,['Regional Cuisine'],11.9841148,43.2749644,39.5,30.670400000000004,52.88,41.775200000000005,Medium,Medium,Medium,Italy,Regional Cuisine
4704,Al Bersagliere,Verona,30.0,50.0,EUR,"['Regional Cuisine', 'Traditional Cuisine']",10.9980274,45.4363246,40.0,31.728,52.88,42.304,Medium,Medium,Medium,Italy,Regional Cuisine
4705,Me Cumpari Turiddu,Catania,45.0,45.0,EUR,['Sicilian'],15.088407,37.506428,45.0,47.592000000000006,47.592000000000006,47.592000000000006,High,Medium,Medium,Italy,Sicilian
4706,Oikeîo,Athens,28.0,28.0,EUR,['Greek'],23.7449691,37.9778078,28.0,29.612800000000004,29.612800000000004,29.612800000000004,Medium,Low,Low,Greece,Greek
4707,Nolan,Athens,35.0,35.0,EUR,['Fusion'],23.7323284,37.9748437,35.0,37.016000000000005,37.016000000000005,37.016000000000005,Medium,Medium,Medium,Greece,Fusion
4708,Cerdo Negro 1985,Athens,50.0,50.0,EUR,['Mediterranean Cuisine'],23.7132013,37.9765222,50.0,52.88,52.88,52.88,High,Medium,Medium,Greece,Mediterranean Cuisine
4709,Divinis,Prague,1.195,1.195,CZK,['Italian'],14.4241798,50.0888884,1.195,0.051146,0.051146,0.051146,Low,Low,Low,Czech,Italian
4710,Dejvická 34 by Tomáš Černý,Prague,395.0,1.0,CZK,['Italian'],14.3992062,50.0987928,198.0,16.906,0.0428,8.4744,Low,Low,Low,Czech,Italian
4711,The Eatery,Prague,650.0,900.0,CZK,['Czech'],14.4507679,50.1074835,775.0,27.82,38.519999999999996,33.17,Medium,Medium,Medium,Czech,Czech
4712,Na Kopci,Prague,825.0,1.05,CZK,['Traditional Cuisine'],14.4022425,50.0566218,413.025,35.309999999999995,0.04494,17.67747,Medium,Low,Low,Czech,Traditional Cuisine
4713,Eska,Prague,668.0,800.0,CZK,['Traditional Cuisine'],14.4547205,50.091347,734.0,28.5904,34.239999999999995,31.4152,Medium,Medium,Medium,Czech,Traditional Cuisine
4714,Easeful Cuisine,Shanghai,300.0,300.0,CNY,['Jiangzhe'],121.452217,31.223137,300.0,44.67,44.67,44.67,High,Medium,Medium,China,Jiangzhe
4715,Rongshu Noodle Soup with Yellow Croaker,Shanghai,200.0,200.0,CNY,['Noodles'],121.464584,31.230911,200.0,29.78,29.78,29.78,Medium,Low,Low,China,Noodles
4716,Nanxiang Steamed Bun (MTP.City God Temple),Shanghai,100.0,100.0,CNY,['Dim Sum'],121.491658,31.226445,100.0,14.89,14.89,14.89,Low,Low,Low,China,Dim Sum
4717,Polux,Shanghai,160.0,350.0,CNY,['French'],121.47053,31.223003,255.0,23.824,52.115,37.969500000000004,Medium,Medium,Medium,China,French
4718,Jesse,Shanghai,200.0,200.0,CNY,['Shanghainese'],121.437914,31.202767,200.0,29.78,29.78,29.78,Medium,Low,Low,China,Shanghainese
4719,Da Hu Chun (Middle Sichuan Road),Shanghai,40.0,40.0,CNY,['Dim Sum'],121.469672,31.221371,40.0,5.956,5.956,5.956,Low,Low,Low,China,Dim Sum
4720,Hao Sheng,Shanghai,100.0,150.0,CNY,['Shanghainese'],121.488596,31.233217,125.0,14.89,22.335,18.6125,Low,Low,Low,China,Shanghainese
4721,Mi Thai (Anfu Road),Shanghai,98.0,300.0,CNY,['Thai'],121.489489,31.238362,199.0,14.5922,44.67,29.6311,Low,Medium,Low,China,Thai
4722,Rong Cuisine (Huangpu),Shanghai,250.0,250.0,CNY,['Taizhou'],121.4756813,31.221725,250.0,37.225,37.225,37.225,Medium,Medium,Medium,China,Taizhou
4723,Yangzhou Fan Dian (Huangpu),Shanghai,300.0,300.0,CNY,['Huaiyang'],121.475334,31.237972,300.0,44.67,44.67,44.67,High,Medium,Medium,China,Huaiyang
4724,Lan Ting,Shanghai,100.0,100.0,CNY,['Shanghainese'],121.477039,31.231238,100.0,14.89,14.89,14.89,Low,Low,Low,China,Shanghainese
4725,Four Seasons,Shanghai,200.0,200.0,CNY,['Cantonese'],121.429505,31.218784,200.0,29.78,29.78,29.78,Medium,Low,Low,China,Cantonese
4726,Mao Long,Shanghai,120.0,120.0,CNY,['Shanghainese'],121.456695,31.224693,120.0,17.868000000000002,17.868000000000002,17.868000000000002,Low,Low,Low,China,Shanghainese
4727,Ye Olde Station (Xuhui),Shanghai,300.0,300.0,CNY,['Shanghainese'],121.442967,31.209393,300.0,44.67,44.67,44.67,High,Medium,Medium,China,Shanghainese
4728,YongFu Mini (Pudong),Shanghai,250.0,300.0,CNY,['Ningbo'],121.510812,31.233478,275.0,37.225,44.67,40.9475,Medium,Medium,Medium,China,Ningbo
4729,Lan Xin (Jinxian Road),Shanghai,100.0,100.0,CNY,['Shanghainese'],121.501429,31.236637,100.0,14.89,14.89,14.89,Low,Low,Low,China,Shanghainese
4730,Gong De Lin (Huangpu),Shanghai,150.0,150.0,CNY,['Vegetarian'],121.489489,31.238362,150.0,22.335,22.335,22.335,Medium,Low,Low,China,Vegetarian
4731,Hai Jin Zi (Jinxian Road),Shanghai,100.0,100.0,CNY,['Shanghainese'],121.451606,31.22821,100.0,14.89,14.89,14.89,Low,Low,Low,China,Shanghainese
4732,Lu Bo Lang,Shanghai,300.0,300.0,CNY,['Shanghainese'],121.487434,31.22843,300.0,44.67,44.67,44.67,High,Medium,Medium,China,Shanghainese
4733,A Niang Mian Guan,Shanghai,50.0,50.0,CNY,['Noodles'],121.46196,31.219411,50.0,7.445,7.445,7.445,Low,Low,Low,China,Noodles
4734,Udonbo Osaka Honten,Osaka,1.0,1.5,JPY,['Udon'],135.499498,34.699041,1.25,0.0078,0.011699999999999999,0.00975,Low,Low,Low,Japan,Udon
